7208,Very High,0.09,101.41,35,1974,Ramya,Regular Air
8453,Very High,0.06,350.98,30,1722,neeraj,Delivery Truck
8959,Not Specified,0.02,48.04,5.79,1533,Anil,Regular Air
8203,Critical,0.02,70.98,46.74,1472,Priyanka,Delivery Truck
6138,Medium,0.04,27.48,4,1981,Rakshitha,Regular Air
8853,Medium,0.02,59.98,3.99,1125,Tirupathi,Regular Air
5156,Medium,0.03,5.18,5.74,1527,Nitin,Regular Air
7328,Medium,0.03,119.99,56.14,1089,Rajesh,Delivery Truck
6198,Critical,0.09,125.99,8.99,1372,Kumar,Regular Air
7653,Medium,0.05,115.79,1.99,1887,Susan,Regular Air
7415,Very High,0.09,27.75,19.99,1922,Sai Kumar,Regular Air
6084,Very High,0.06,130.98,54.74,1140,Aziz,Delivery Truck
7378,Not Specified,0.06,2.61,0.5,1743,Priyanka,Express Air
7421,Critical,0.01,6.35,1.02,1215,Ganesh,Regular Air
7502,Medium,0.06,218.75,69.64,1671,Divya,Delivery Truck
8310,Medium,0.06,119.99,14,1584,Ramya,Delivery Truck
6149,Medium,0.03,37.94,5.08,1466,neeraj,Regular Air
7618,Medium,0,20.99,3.3,1258,Anil,Regular Air
5688,Critical,0,125.99,8.99,1640,Krishna,Regular Air
7003,Medium,0.1,31.78,1.99,1119,Kural,Regular Air
8313,Very High,0.08,30.73,4,1264,Priyanka,Regular Air
8530,Very High,0.05,14.56,3.5,1252,Rakshitha,Regular Air
7054,Not Specified,0,299.99,11.64,1500,Tirupathi,Regular Air
8172,Critical,0.08,7.77,9.23,1121,Nitin,Regular Air
8802,Medium,0.1,18.97,9.54,1282,Neha,Express Air
7502,Medium,0.02,4.06,6.89,1649,Rajesh,Express Air
8617,Medium,0.07,9.49,5.76,1130,Kumar,Regular Air
7863,Medium,0.04,34.76,5.49,1466,Susan,Regular Air
7534,Critical,0.02,100.98,35.84,1186,Sai Kumar,Delivery Truck
5183,Medium,0,8.34,4.82,1855,Aziz,Regular Air
7075,Very High,0.09,6.48,9.68,1793,Priyanka,Regular Air
5079,Very High,0.06,8.6,6.19,1777,Ganesh,Regular Air
6018,Not Specified,0.1,14.42,6.75,1933,Divya,Regular Air
7461,Critical,0.04,9.11,2.25,1486,Ramya,Regular Air
5743,Medium,0.07,64.65,35,1999,neeraj,Regular Air
7183,Medium,0.09,6.48,6.86,1491,Anil,Regular Air
7973,Medium,0.01,150.98,30,1749,Krishna,Delivery Truck
6429,Medium,0.01,28.28,13.99,1326,Kural,Express Air
8949,Critical,0.03,35.99,1.1,1311,Priyanka,Regular Air
5952,Medium,0.04,50.98,6.5,1219,Rakshitha,Regular Air
7254,Very High,0.02,6.48,5.14,1500,Tirupathi,Regular Air
7295,Very High,0.03,35.99,5,1780,Nitin,Regular Air
6603,Not Specified,0.06,179.99,13.99,1246,Ramya,Express Air
5320,Critical,0.09,5.84,0.83,1680,neeraj,Regular Air
5884,Medium,0.04,6.24,5.22,1288,Anil,Regular Air
6646,Medium,0.09,260.98,41.91,1569,Krishna,Delivery Truck
6685,Medium,0,11.97,4.98,1440,Kural,Regular Air
8710,Medium,0.01,6.98,1.6,1379,Priyanka,Regular Air
6077,Critical,0.01,5.18,2.04,1531,Rakshitha,Regular Air
8598,Medium,0.01,14.42,6.75,1089,Tirupathi,Regular Air
8402,Very High,0,11.66,8.99,1292,Nitin,Express Air
8843,Very High,0.07,6.08,0.91,1974,Neha,Regular Air
6259,Not Specified,0.1,50.98,22.24,1966,Rajesh,Regular Air
8910,Critical,0.08,19.9,5.29,1615,Kumar,Regular Air
5514,Medium,0.02,3.36,6.27,1808,Susan,Regular Air
7527,Medium,0.06,1.26,0.7,1119,Sai Kumar,Regular Air
7910,Medium,0.05,4.24,5.41,1558,Aziz,Regular Air
6167,Medium,0.06,1.76,0.7,1601,Priyanka,Regular Air
7629,Critical,0.02,24.98,8.79,1670,Ganesh,Regular Air
5918,Medium,0.05,35.99,5.99,1028,Divya,Express Air
6533,Very High,0.03,14.2,5.3,1132,Ramya,Regular Air
5598,Very High,0.04,6.48,5.16,1883,neeraj,Express Air
6817,Not Specified,0.04,29.18,8.55,1540,Anil,Express Air
7731,Critical,0,80.98,35,1496,Priyanka,Regular Air
5940,Medium,0.06,6.48,8.88,1423,Rakshitha,Regular Air
8934,Medium,0.09,349.45,60,1746,Tirupathi,Delivery Truck
6034,Medium,0.03,14.2,5.3,1550,Nitin,Regular Air
7838,Medium,0.01,5.94,9.92,1658,Rajesh,Regular Air
7974,Critical,0,6.48,5.11,1826,Kumar,Regular Air
5821,Medium,0.04,4.37,5.15,1261,Susan,Regular Air
5022,Very High,0.09,155.99,8.99,1283,Sai Kumar,Regular Air
8017,Very High,0.07,5.68,1.39,1070,Aziz,Regular Air
6418,Not Specified,0.06,22.84,11.54,1480,Priyanka,Regular Air
5399,Critical,0.06,25.98,14.36,1869,Ganesh,Delivery Truck
5139,Medium,0.08,1.81,0.75,1098,Divya,Regular Air
5917,Medium,0.04,125.99,5.26,1017,Ramya,Regular Air
6419,Medium,0.01,8.34,0.96,1168,neeraj,Regular Air
7243,Medium,0.06,3.28,3.97,1413,Anil,Regular Air
5494,Critical,0.02,1.14,0.7,1454,Krishna,Regular Air
5229,Medium,0.01,8.34,0.96,1696,Kural,Regular Air
8339,Very High,0.06,3.28,3.97,1802,Priyanka,Regular Air
5191,Very High,0.06,47.98,3.61,1413,Rakshitha,Regular Air
7983,Not Specified,0.04,90.97,28,1905,Tirupathi,Delivery Truck
6966,Critical,0.07,20.34,35,1649,Nitin,Regular Air
8266,Medium,0.02,12.53,0.49,1701,Neha,Regular Air
8502,Medium,0.07,5.18,2.04,1272,Rajesh,Express Air
5465,Medium,0.04,90.97,28,1406,Kumar,Delivery Truck
5110,Medium,0.07,20.34,35,1852,Susan,Regular Air
7016,Critical,0.02,12.53,0.49,1978,Sai Kumar,Regular Air
8725,Medium,0.07,5.18,2.04,1913,Aziz,Express Air
6127,Very High,0,5.98,1.49,1775,Priyanka,Regular Air
5085,Very High,0.09,35.99,5.99,1242,Ganesh,Regular Air
8206,Not Specified,0.09,2.6,2.4,1357,Divya,Regular Air
8634,Critical,0,5.28,5.61,1382,Ramya,Regular Air
8762,Medium,0.05,7.64,5.83,1188,neeraj,Regular Air
5493,Medium,0.04,218.75,69.64,1789,Anil,Delivery Truck
8442,Medium,0.01,59.76,9.71,1713,Krishna,Regular Air
5669,Medium,0.06,350.98,30,1489,Kural,Delivery Truck
7377,Critical,0.05,161.55,19.99,1547,Priyanka,Regular Air
7482,Medium,0.05,35.51,6.31,1103,Rakshitha,Regular Air
8186,Very High,0.09,58.14,36.61,1623,Tirupathi,Delivery Truck
7889,Very High,0.1,8.34,2.64,1812,Nitin,Regular Air
7078,Not Specified,0.1,15.98,4,1189,Ramya,Regular Air
6050,Critical,0.03,8.04,8.94,1821,neeraj,Regular Air
8625,Medium,0.01,65.99,8.99,1823,Anil,Express Air
7604,Medium,0.03,2.18,1.38,1319,Krishna,Regular Air
7322,Medium,0.01,170.98,35.89,1220,Kural,Delivery Truck
8375,Medium,0.05,6.04,2.14,1473,Priyanka,Express Air
5534,Critical,0.05,5.98,5.46,1862,Rakshitha,Regular Air
8515,Medium,0.01,65.99,3.99,1318,Tirupathi,Regular Air
7758,Very High,0.09,100.98,35.84,1204,Nitin,Delivery Truck
7362,Very High,0.03,31.74,12.62,1521,Neha,Regular Air
8386,Not Specified,0.09,90.98,56.2,1779,Rajesh,Express Air
8750,Critical,0.08,14.2,5.3,1994,Kumar,Express Air
5527,Medium,0.06,40.98,2.99,1236,Susan,Regular Air
5434,Medium,0.02,48.04,5.09,1873,Sai Kumar,Regular Air
7436,Medium,0.06,40.98,2.99,1978,Aziz,Regular Air
5665,Medium,0.05,1500.97,29.7,1994,Priyanka,Delivery Truck
5255,Critical,0.02,48.04,5.09,1335,Ganesh,Regular Air
8593,Medium,0.03,4.28,1.6,1497,Divya,Regular Air
5498,Very High,0.1,7.31,0.49,1034,Ramya,Regular Air
6498,Very High,0.08,6.7,1.56,1654,neeraj,Regular Air
6566,Not Specified,0.01,145.45,17.85,1605,Anil,Delivery Truck
5354,Critical,0.03,2.94,0.96,1586,Priyanka,Regular Air
7348,Medium,0.05,124.49,51.94,1215,Rakshitha,Delivery Truck
5666,Medium,0.03,2.94,0.96,1604,Tirupathi,Regular Air
8724,Medium,0,170.98,35.89,1844,Nitin,Delivery Truck
8124,Medium,0.03,284.98,69.55,1490,Rajesh,Delivery Truck
5221,Critical,0,12.99,14.37,1441,Kumar,Regular Air
6907,Medium,0.1,2.22,5,1392,Susan,Regular Air
5643,Very High,0,37.76,12.9,1705,Sai Kumar,Regular Air
7718,Very High,0.09,300.97,7.18,1335,Aziz,Regular Air
8409,Not Specified,0.05,4.28,5.17,1284,Priyanka,Regular Air
7149,Critical,0.1,400.98,76.37,1431,Ganesh,Delivery Truck
6998,Medium,0.09,7.64,5.83,1615,Divya,Regular Air
8763,Medium,0.08,67.84,0.99,1105,Ramya,Regular Air
6892,Medium,0.08,45.19,1.99,1932,neeraj,Regular Air
7880,Medium,0.03,33.98,19.99,1650,Anil,Regular Air
5984,Critical,0.06,10.14,2.27,1375,Krishna,Regular Air
8420,Medium,0.02,40.99,17.48,1024,Kural,Regular Air
5500,Very High,0.01,3.15,0.49,1227,Priyanka,Regular Air
5690,Very High,0.1,550.98,45.7,1037,Rakshitha,Delivery Truck
8043,Not Specified,0.09,28.48,1.99,1199,Tirupathi,Regular Air
7200,Critical,0,2.08,5.33,1834,Nitin,Regular Air
6830,Medium,0.06,45.99,4.99,1688,Neha,Express Air
7106,Medium,0.08,10.91,2.99,1779,Rajesh,Regular Air
8107,Medium,0,43.98,8.99,1126,Kumar,Regular Air
6344,Medium,0.02,6.48,7.86,1216,Susan,Express Air
7116,Critical,0.05,35.89,14.72,1182,Sai Kumar,Regular Air
5892,Medium,0,11.48,5.43,1911,Aziz,Regular Air
7932,Very High,0.09,517.48,16.63,1373,Priyanka,Delivery Truck
6767,Very High,0.07,4.13,5.04,1127,Ganesh,Regular Air
7455,Not Specified,0,4.48,2.5,1246,Divya,Regular Air
8611,Critical,0.02,39.06,10.55,1696,Ramya,Regular Air
8520,Medium,0.1,37.7,2.99,1719,neeraj,Regular Air
6825,Medium,0.08,65.99,5.92,1309,Anil,Regular Air
8316,Medium,0.1,5.98,3.85,1826,Krishna,Regular Air
6847,Medium,0.07,2.61,0.5,1299,Kural,Regular Air
7347,Critical,0.1,73.98,4,1545,Priyanka,Regular Air
8410,Medium,0.05,51.98,10.17,1807,Rakshitha,Regular Air
5598,Very High,0.07,7.08,2.35,1398,Tirupathi,Express Air
7363,Very High,0.05,83.1,6.13,1791,Nitin,Express Air
5678,Not Specified,0.07,125.99,2.5,1558,Ramya,Regular Air
7657,Critical,0.03,99.99,19.99,1484,neeraj,Regular Air
8317,Medium,0.1,7.64,5.83,1229,Anil,Regular Air
7809,Medium,0.06,55.94,4,1111,Krishna,Regular Air
5159,Medium,0.07,6.3,0.5,1370,Kural,Regular Air
8909,Medium,0,14.42,6.75,1636,Priyanka,Express Air
8976,Critical,0.02,209.84,21.21,1559,Rakshitha,Regular Air
6777,Medium,0.01,194.3,11.54,1699,Tirupathi,Regular Air
8465,Very High,0,6.68,5.66,1991,Nitin,Regular Air
8006,Very High,0,6.68,5.66,1551,Neha,Regular Air
8233,Not Specified,0.03,5.44,7.46,1649,Rajesh,Express Air
8648,Critical,0.08,26.38,5.58,1951,Kumar,Regular Air
6634,Medium,0.06,20.99,2.5,1212,Susan,Regular Air
5648,Medium,0.09,138.75,52.42,1108,Sai Kumar,Delivery Truck
7428,Medium,0.07,6.3,0.5,1438,Aziz,Regular Air
7491,Medium,0.09,138.75,52.42,1539,Priyanka,Delivery Truck
7409,Critical,0.04,22.38,15.1,1689,Ganesh,Regular Air
5677,Medium,0.06,17.78,5.03,1548,Divya,Regular Air
6280,Very High,0.01,15.99,13.18,1008,Ramya,Regular Air
6623,Very High,0.04,22.84,16.87,1077,neeraj,Regular Air
6755,Not Specified,0.02,15.94,5.45,1441,Anil,Regular Air
5476,Critical,0.01,150.89,60.2,1129,Priyanka,Delivery Truck
8360,Medium,0.04,19.23,6.15,1067,Rakshitha,Regular Air
5596,Medium,0.08,13.9,7.59,1341,Tirupathi,Regular Air
6618,Medium,0.07,55.99,5,1651,Nitin,Express Air
6863,Medium,0.05,7.64,5.83,1966,Rajesh,Regular Air
6728,Critical,0.04,9.06,9.86,1680,Kumar,Regular Air
6007,Medium,0.06,30.42,8.65,1419,Susan,Regular Air
5950,Very High,0.02,37.94,5.08,1562,Sai Kumar,Regular Air
7161,Very High,0.04,14.27,7.27,1785,Aziz,Regular Air
6559,Not Specified,0.02,15.14,4.53,1783,Priyanka,Regular Air
6104,Critical,0.05,328.14,91.05,1043,Ganesh,Delivery Truck
8460,Medium,0.05,328.14,91.05,1599,Divya,Delivery Truck
6205,Medium,0.04,6.35,1.02,1129,Ramya,Regular Air
8712,Medium,0.01,9.31,3.98,1962,neeraj,Regular Air
8701,Medium,0.08,140.81,24.49,1342,Anil,Regular Air
5253,Critical,0.01,9.31,3.98,1116,Krishna,Regular Air
6082,Medium,0.09,31.74,12.62,1523,Kural,Express Air
6609,Very High,0.04,6.35,1.02,1807,Priyanka,Regular Air
7171,Very High,0.02,65.99,8.99,1154,Rakshitha,Express Air
5499,Not Specified,0.08,8.37,10.16,1030,Tirupathi,Regular Air
8233,Critical,0.03,300.98,54.92,1100,Nitin,Delivery Truck
8882,Medium,0.02,2550.14,29.7,1117,Neha,Delivery Truck
7494,Medium,0.01,2.89,0.5,1008,Rajesh,Regular Air
8206,Medium,0,55.99,5,1440,Kumar,Regular Air
8460,Medium,0.06,64.65,35,1977,Susan,Regular Air
7659,Critical,0.04,19.98,8.68,1284,Sai Kumar,Regular Air
5912,Medium,0.08,125.99,7.69,1202,Aziz,Regular Air
8448,Very High,0.03,7.3,7.72,1882,Priyanka,Regular Air
7631,Very High,0.09,175.99,4.99,1475,Ganesh,Regular Air
5057,Not Specified,0.09,160.98,35.02,1489,Divya,Delivery Truck
8645,Critical,0.02,4.06,6.89,1512,Ramya,Regular Air
5854,Medium,0.04,4.71,0.7,1790,neeraj,Regular Air
7885,Medium,0.06,4.2,2.26,1338,Anil,Regular Air
6754,Medium,0.04,8.6,6.19,1583,Krishna,Regular Air
8911,Medium,0.07,699.99,24.49,1454,Kural,Regular Air
8146,Critical,0.05,5.78,7.64,1494,Priyanka,Express Air
8632,Medium,0.02,7.64,1.39,1602,Rakshitha,Regular Air
6836,Very High,0.03,30.98,6.5,1642,Tirupathi,Regular Air
7455,Very High,0.02,4.98,6.07,1455,Nitin,Regular Air
5296,Not Specified,0.02,7.64,1.39,1361,Ramya,Regular Air
8793,Critical,0.06,6.37,5.19,1597,neeraj,Regular Air
7426,Medium,0.04,8.6,6.19,1841,Anil,Regular Air
8342,Medium,0.07,699.99,24.49,1126,Krishna,Regular Air
5512,Medium,0.03,30.98,6.5,1365,Kural,Regular Air
5915,Medium,0.02,4.98,6.07,1569,Priyanka,Regular Air
8875,Critical,0.09,270.97,28.06,1119,Rakshitha,Delivery Truck
6072,Medium,0.02,160.98,30,1583,Tirupathi,Delivery Truck
7833,Very High,0.05,363.25,19.99,1907,Nitin,Regular Air
5533,Very High,0.01,18.97,9.54,1129,Neha,Regular Air
5831,Not Specified,0.05,7.59,4,1253,Rajesh,Regular Air
5129,Critical,0.09,9.11,2.15,1860,Kumar,Express Air
6574,Medium,0.08,15.04,1.97,1546,Susan,Regular Air
7464,Medium,0.06,175.99,8.99,1624,Sai Kumar,Regular Air
6763,Medium,0.04,100.98,35.84,1604,Aziz,Delivery Truck
6991,Medium,0.09,9.78,1.39,1434,Priyanka,Regular Air
8375,Critical,0,200.99,8.08,1923,Ganesh,Regular Air
6466,Medium,0.03,4.48,49,1503,Divya,Regular Air
5941,Very High,0.06,350.99,39,1312,Ramya,Delivery Truck
5281,Very High,0.09,40.98,6.5,1506,neeraj,Express Air
5245,Not Specified,0.09,349.45,60,1933,Anil,Delivery Truck
6504,Critical,0.07,2.61,0.5,1513,Priyanka,Regular Air
6514,Medium,0.04,35.99,3.3,1749,Rakshitha,Regular Air
5784,Medium,0,6783.02,24.49,1892,Tirupathi,Regular Air
8165,Medium,0.08,11.7,6.96,1199,Nitin,Regular Air
8914,Medium,0.07,400.97,48.26,1559,Rajesh,Delivery Truck
8530,Critical,0.06,10.89,4.5,1829,Kumar,Regular Air
8393,Medium,0.03,10.64,5.16,1159,Susan,Regular Air
6947,Very High,0.03,7.96,4.95,1306,Sai Kumar,Regular Air
8427,Very High,0.03,28.53,1.49,1623,Aziz,Regular Air
6799,Not Specified,0.03,10.64,5.16,1266,Priyanka,Regular Air
5207,Critical,0.03,7.96,4.95,1255,Ganesh,Regular Air
5464,Medium,0.05,52.4,16.11,1434,Divya,Regular Air
5788,Medium,0.05,36.55,13.89,1559,Ramya,Express Air
6803,Medium,0.03,5.98,1.49,1616,neeraj,Regular Air
5244,Medium,0.09,49.99,19.99,1487,Anil,Regular Air
8598,Critical,0.03,28.53,1.49,1980,Krishna,Regular Air
8600,Medium,0.03,5.98,1.49,1971,Kural,Regular Air
6930,Very High,0.08,355.98,58.92,1436,Priyanka,Delivery Truck
6857,Very High,0.1,15.14,4.53,1439,Rakshitha,Regular Air
6663,Not Specified,0.05,52.4,16.11,1517,Tirupathi,Regular Air
8089,Critical,0.05,36.55,13.89,1432,Nitin,Express Air
5677,Medium,0.09,49.99,19.99,1843,Neha,Regular Air
5362,Medium,0.01,3.08,0.5,1579,Rajesh,Regular Air
7151,Medium,0.08,4.91,4.97,1159,Kumar,Regular Air
5857,Medium,0.01,3499.99,24.49,1969,Susan,Regular Air
8797,Critical,0.07,29.89,1.99,1409,Sai Kumar,Express Air
7635,Medium,0.03,8.34,4.82,1838,Aziz,Regular Air
5901,Very High,0.03,5.84,1.2,1286,Priyanka,Regular Air
5617,Very High,0.09,130.98,30,1228,Ganesh,Delivery Truck
5597,Not Specified,0.02,8.34,2.64,1416,Divya,Regular Air
8596,Critical,0.09,130.98,30,1873,Ramya,Delivery Truck
8510,Medium,0,7.1,6.05,1854,neeraj,Regular Air
5967,Medium,0.01,4.98,4.62,1711,Anil,Express Air
8998,Medium,0.06,5.68,1.39,1107,Krishna,Regular Air
5646,Medium,0.01,4.98,4.62,1510,Kural,Express Air
6021,Critical,0.1,120.98,9.07,1331,Priyanka,Express Air
8137,Medium,0.02,152.48,6.5,1114,Rakshitha,Express Air
8788,Very High,0.09,99.99,19.99,1877,Tirupathi,Regular Air
7549,Very High,0.04,205.99,5.26,1411,Nitin,Regular Air
6988,Not Specified,0.03,128.24,12.65,1545,Ramya,Regular Air
6863,Critical,0.02,7.38,5.21,1409,neeraj,Regular Air
6655,Medium,0.05,300.98,13.99,1890,Anil,Regular Air
5802,Medium,0.04,205.99,5,1449,Krishna,Express Air
5885,Medium,0.01,160.98,30,1013,Kural,Delivery Truck
8999,Medium,0,387.99,19.99,1323,Priyanka,Regular Air
5327,Critical,0.06,200.97,15.59,1173,Rakshitha,Delivery Truck
7418,Medium,0.1,22.38,15.1,1406,Tirupathi,Regular Air
8774,Very High,0.04,6.98,2.83,1122,Nitin,Regular Air
5690,Very High,0.03,256.99,11.25,1744,Neha,Regular Air
5921,Not Specified,0.1,22.38,15.1,1854,Rajesh,Regular Air
5754,Critical,0.04,6.98,2.83,1675,Kumar,Regular Air
8743,Medium,0,3.89,7.01,1646,Susan,Regular Air
8914,Medium,0.09,120.98,30,1910,Sai Kumar,Delivery Truck
5667,Medium,0.1,30.98,5.76,1236,Aziz,Regular Air
7207,Medium,0.02,46.89,5.1,1289,Priyanka,Regular Air
6154,Critical,0.05,140.98,36.09,1107,Ganesh,Delivery Truck
8149,Medium,0.1,212.6,110.2,1673,Divya,Delivery Truck
6378,Very High,0.04,2.08,1.49,1160,Ramya,Regular Air
6569,Very High,0.06,80.98,35,1589,neeraj,Regular Air
8031,Not Specified,0.06,3.95,2,1147,Anil,Regular Air
7970,Critical,0.01,115.99,56.14,1070,Priyanka,Delivery Truck
5069,Medium,0.04,2.52,1.92,1228,Rakshitha,Regular Air
7414,Medium,0.03,3.69,2.5,1859,Tirupathi,Express Air
6097,Medium,0.02,73.98,14.52,1166,Nitin,Regular Air
7529,Medium,0.05,5.28,6.26,1426,Rajesh,Regular Air
5740,Critical,0.01,13.99,7.51,1928,Kumar,Regular Air
5120,Medium,0.08,128.24,12.65,1746,Susan,Regular Air
5756,Very High,0.04,5.98,4.38,1172,Sai Kumar,Regular Air
7244,Very High,0.07,125.99,7.69,1092,Aziz,Regular Air
7789,Not Specified,0.1,34.23,5.02,1075,Priyanka,Regular Air
8083,Critical,0.07,40.98,7.47,1535,Ganesh,Regular Air
5150,Medium,0,442.14,14.7,1353,Divya,Delivery Truck
7645,Medium,0.07,40.98,7.47,1477,Ramya,Regular Air
5067,Medium,0.1,238.4,24.49,1675,neeraj,Regular Air
6314,Medium,0.03,199.99,24.49,1845,Anil,Express Air
7683,Critical,0.1,238.4,24.49,1486,Krishna,Regular Air
5368,Medium,0.03,199.99,24.49,1555,Kural,Express Air
8175,Very High,0.04,150.98,13.99,1340,Priyanka,Regular Air
7229,Very High,0.04,176.19,11.87,1691,Rakshitha,Regular Air
7668,Not Specified,0.03,39.48,1.99,1430,Tirupathi,Regular Air
8866,Critical,0.01,65.99,5.31,1275,Nitin,Regular Air
5795,Medium,0.08,2.88,0.5,1037,Neha,Regular Air
8742,Medium,0.04,62.18,10.84,1555,Rajesh,Regular Air
7169,Medium,0.04,8.33,1.99,1356,Kumar,Regular Air
5588,Medium,0.04,5.34,2.99,1256,Susan,Regular Air
8171,Critical,0.06,55.99,5,1547,Sai Kumar,Regular Air
7670,Medium,0.05,80.98,35,1103,Aziz,Regular Air
8376,Very High,0.05,279.48,35,1431,Priyanka,Regular Air
6818,Very High,0,4.91,5.68,1617,Ganesh,Regular Air
5876,Not Specified,0.04,5.34,2.99,1633,Divya,Regular Air
7987,Critical,0.06,55.99,5,1554,Ramya,Regular Air
7517,Medium,0.05,80.98,35,1439,neeraj,Regular Air
8991,Medium,0.05,279.48,35,1773,Anil,Regular Air
6205,Medium,0.02,55.99,3.3,1847,Krishna,Regular Air
7149,Medium,0,22.38,15.1,1852,Kural,Express Air
6426,Critical,0.07,5.98,4.69,1503,Priyanka,Regular Air
8731,Medium,0.02,55.99,3.3,1884,Rakshitha,Regular Air
7195,Very High,0.07,3.98,0.83,1589,Tirupathi,Regular Air
5995,Very High,0.07,5.98,4.69,1940,Nitin,Regular Air
5940,Not Specified,0,20.89,1.99,1219,Ramya,Regular Air
5913,Critical,0.07,3.98,0.83,1168,neeraj,Regular Air
8293,Medium,0.1,2.62,0.8,1116,Anil,Regular Air
5181,Medium,0,12.2,6.02,1569,Krishna,Express Air
7681,Medium,0.1,110.99,8.99,1927,Kural,Express Air
6229,Medium,0.05,17.67,8.99,1370,Priyanka,Regular Air
5266,Critical,0.1,4.13,0.99,1898,Rakshitha,Regular Air
6641,Medium,0.04,4.98,0.49,1219,Tirupathi,Regular Air
6522,Very High,0.03,125.99,7.69,1295,Nitin,Regular Air
7040,Very High,0.07,119.99,16.8,1237,Neha,Delivery Truck
6177,Not Specified,0.03,14.34,5,1952,Rajesh,Regular Air
7522,Critical,0.01,2.89,0.5,1218,Kumar,Regular Air
7549,Medium,0.01,6.48,6.22,1747,Susan,Express Air
7024,Medium,0.03,85.99,3.3,1084,Sai Kumar,Regular Air
8849,Medium,0.05,12.97,1.49,1728,Aziz,Regular Air
8546,Medium,0.06,5.81,3.37,1020,Priyanka,Regular Air
5306,Critical,0.1,5.98,5.35,1173,Ganesh,Regular Air
8099,Medium,0.03,73.98,14.52,1159,Divya,Regular Air
5641,Very High,0.09,4.55,1.49,1172,Ramya,Regular Air
8957,Very High,0.07,9.78,5.76,1494,neeraj,Express Air
6480,Not Specified,0.06,44.01,3.5,1272,Anil,Regular Air
8864,Critical,0.05,2.89,0.5,1039,Priyanka,Regular Air
5616,Medium,0.03,2.23,4.57,1668,Rakshitha,Regular Air
6512,Medium,0.07,11.29,5.03,1193,Tirupathi,Regular Air
6723,Medium,0.02,70.97,3.5,1225,Nitin,Regular Air
8283,Medium,0.06,1.74,4.08,1897,Rajesh,Regular Air
7163,Critical,0.08,2.62,0.8,1154,Kumar,Express Air
7092,Medium,0.09,2.61,0.5,1656,Susan,Regular Air
8899,Very High,0.1,8.17,1.69,1451,Sai Kumar,Regular Air
5171,Very High,0.03,110.99,2.5,1226,Aziz,Regular Air
6843,Not Specified,0,2.88,0.7,1754,Priyanka,Express Air
7789,Critical,0.07,12.28,6.13,1943,Ganesh,Regular Air
8849,Medium,0,8.6,6.19,1751,Divya,Regular Air
5387,Medium,0.04,30.73,4,1945,Ramya,Regular Air
6946,Medium,0,8.6,6.19,1806,neeraj,Regular Air
5141,Medium,0.04,30.73,4,1219,Anil,Regular Air
8640,Critical,0,65.99,5.26,1303,Krishna,Regular Air
5026,Medium,0.08,3.38,0.85,1426,Kural,Regular Air
7864,Very High,0,65.99,5.26,1596,Priyanka,Regular Air
7131,Very High,0.02,16.48,1.99,1920,Rakshitha,Express Air
5724,Not Specified,0.02,417.4,75.23,1189,Tirupathi,Delivery Truck
8562,Critical,0.04,46.89,5.1,1691,Nitin,Regular Air
6410,Medium,0.07,4.84,0.71,1360,Neha,Regular Air
8348,Medium,0.01,124.49,51.94,1273,Rajesh,Delivery Truck
6261,Medium,0.05,350.99,39,1001,Kumar,Delivery Truck
7306,Medium,0,8.74,1.39,1472,Susan,Regular Air
8066,Critical,0.02,1.98,0.7,1261,Sai Kumar,Regular Air
5130,Medium,0.05,8.04,8.94,1522,Aziz,Regular Air
6867,Very High,0.04,2036.48,14.7,1720,Priyanka,Delivery Truck
7627,Very High,0.09,125.99,2.5,1268,Ganesh,Regular Air
6076,Not Specified,0.05,9.78,1.39,1335,Divya,Regular Air
6106,Critical,0.07,10.98,4.8,1422,Ramya,Regular Air
6803,Medium,0.02,3.28,3.97,1549,neeraj,Express Air
7023,Medium,0.07,300.98,64.73,1414,Anil,Delivery Truck
6385,Medium,0.01,20.98,45,1855,Krishna,Delivery Truck
6801,Medium,0.01,80.98,35,1979,Kural,Regular Air
8013,Critical,0.05,6.48,6.22,1161,Priyanka,Regular Air
5183,Medium,0.04,177.98,0.99,1753,Rakshitha,Regular Air
5649,Very High,0.02,15.99,13.18,1078,Tirupathi,Express Air
8448,Very High,0.09,46.94,6.77,1618,Nitin,Express Air
6440,Not Specified,0.1,218.08,18.06,1236,Ramya,Express Air
5950,Critical,0.05,85.99,0.99,1394,neeraj,Regular Air
7035,Medium,0.05,12.95,4.98,1080,Anil,Regular Air
8727,Medium,0,65.99,8.99,1100,Krishna,Regular Air
8725,Medium,0.04,130.98,54.74,1526,Kural,Delivery Truck
7782,Medium,0.04,105.29,10.12,1921,Priyanka,Regular Air
8742,Critical,0.07,31.76,45.51,1542,Rakshitha,Delivery Truck
6272,Medium,0.03,420.98,19.99,1440,Tirupathi,Regular Air
5827,Very High,0.02,30.98,6.5,1487,Nitin,Express Air
7354,Very High,0.05,20.27,3.99,1391,Neha,Regular Air
8488,Not Specified,0.04,9.78,1.99,1084,Rajesh,Express Air
8044,Critical,0.07,8.95,2.01,1357,Kumar,Regular Air
6778,Medium,0.07,8.95,2.01,1385,Susan,Regular Air
8636,Medium,0.05,9.65,6.22,1365,Sai Kumar,Regular Air
8288,Medium,0.06,99.99,19.99,1553,Aziz,Regular Air
6307,Medium,0,193.17,19.99,1278,Priyanka,Regular Air
6474,Critical,0.08,20.99,3.3,1693,Ganesh,Express Air
